interval_start,demand,air_con
2023-05-31 19:10,1.5740199999999995,0.0051999999999996
2023-05-31 19:15,1.2467599999999992,0.00513
2023-05-31 19:20,1.21173,0.0051199999999992
2023-05-31 19:25,0.38016,0.0049933333333332
2023-05-31 19:30,0.5839933333333331,0.0050433333333323995
2023-05-31 19:35,0.1815866666666664,0.0049799999999988
2023-05-31 19:40,0.1815699999999996,0.0049966666666656
2023-05-31 19:45,0.19322666666666638,0.0049966666666656
2023-05-31 19:50,0.3399533333333328,0.0050333333333328
2023-05-31 19:55,0.307506666666666,0.0050399999999988
2023-05-31 20:00,0.6530999999999988,0.0050933333333328
2023-05-31 20:05,0.150636666666666,0.0050299999999992
2023-05-31 20:10,0.1226666666666664,0.005016666666666
2023-05-31 20:15,0.12111666666666598,0.0049966666666656
2023-05-31 20:20,0.12817999999999918,0.0049833333333324
2023-05-31 20:25,0.1211266666666656,0.0050066666666664
2023-05-31 20:30,0.24181666666666557,0.0050199999999995994
2023-05-31 20:35,0.6660699999999996,0.005089999999999199
2023-05-31 20:40,0.2617466666666664,0.0050199999999995994
2023-05-31 20:45,0.16961333333333278,0.0050299999999992
2023-05-31 20:50,0.1197433333333332,0.0050233333333332
2023-05-31 20:55,0.11959333333333319,0.0049966666666656
2023-05-31 21:00,0.1582966666666656,0.004986666666666
2023-05-31 21:05,0.19114999999999918,0.0050099999999988
2023-05-31 21:10,0.5659733333333328,0.0050799999999996005
2023-05-31 21:15,0.2820766666666656,0.0050299999999992
2023-05-31 21:20,0.3178966666666656,0.0050433333333323995
2023-05-31 21:25,0.31425666666666596,0.0050566666666656
2023-05-31 21:30,0.23606333333333282,0.0050533333333332
2023-05-31 21:35,0.2600433333333324,0.0050866666666655996
2023-05-31 21:40,0.21944333333333282,0.0050999999999999995
2023-05-31 21:45,0.1048733333333328,0.0050833333333332
2023-05-31 21:50,0.6513599999999988,0.00513
2023-05-31 21:55,0.22890999999999959,0.0050399999999988
2023-05-31 22:00,0.21570666666666602,0.0049933333333332
2023-05-31 22:05,0.20805999999999958,0.0049599999999996
2023-05-31 22:10,0.20245666666666562,0.004953333333332401
2023-05-31 22:15,0.1801366666666656,0.0049599999999996
2023-05-31 22:20,0.170286666666666,0.004966666666665599
2023-05-31 22:25,0.0860866666666656,0.004956666666666
2023-05-31 22:30,0.0904233333333324,0.0049633333333332
2023-05-31 22:35,0.13225666666666558,0.004966666666665599
2023-05-31 22:40,0.5532099999999995,0.0050433333333323995
2023-05-31 22:45,0.21297666666666598,0.004986666666666
2023-05-31 22:50,0.2832266666666664,0.005016666666666
2023-05-31 22:55,0.2853899999999988,0.0050233333333332
2023-05-31 23:00,0.28269,0.0050266666666656
2023-05-31 23:05,0.166026666666666,0.0050333333333328
2023-05-31 23:10,0.19663666666666563,0.0050533333333332
2023-05-31 23:15,0.13272333333333242,0.0050499999999996
2023-05-31 23:20,0.2280099999999996,0.0050499999999996
2023-05-31 23:25,0.3560633333333328,0.0050933333333328
2023-05-31 23:30,0.2048533333333332,0.0050366666666664
2023-05-31 23:35,0.2334,0.0050399999999988
2023-05-31 23:40,0.2294666666666664,0.0050733333333324
2023-05-31 23:45,0.14219666666666642,0.0050433333333323995
2023-05-31 23:50,0.0909999999999996,0.0050399999999988
2023-05-31 23:55,0.09056999999999879,0.0050299999999992
2023-06-01 00:00,0.09006666666666599,0.0049499999999999995
2023-06-01 00:05,0.0898666666666656,0.0049599999999996
2023-06-01 00:10,0.5130633333333323,0.0050299999999992
2023-06-01 00:15,0.2201066666666664,0.0049366666666656005
2023-06-01 00:20,0.2205499999999992,0.0049599999999996
2023-06-01 00:25,0.1261733333333328,0.0049966666666656
2023-06-01 00:30,0.0180166666666656,0.0049966666666656
2023-06-01 00:35,0.018189999999999602,0.0050066666666664
2023-06-01 00:40,0.0180599999999988,0.0050099999999988
2023-06-01 00:45,0.0177866666666664,0.0050133333333324
2023-06-01 00:50,0.0180933333333324,0.0050066666666664
2023-06-01 00:55,0.10803,0.0049599999999996
2023-06-01 01:00,0.1525099999999992,0.004956666666666
2023-06-01 01:05,0.53901,0.0050133333333324
2023-06-01 01:10,0.0485833333333332,0.0049399999999992
2023-06-01 01:15,0.0181199999999988,0.0049599999999996
2023-06-01 01:20,0.0199733333333328,0.0049499999999999995
2023-06-01 01:25,0.0180466666666656,0.0049733333333328
2023-06-01 01:30,0.017976666666666,0.0049733333333328
2023-06-01 01:35,0.0179033333333328,0.0049933333333332
2023-06-01 01:40,0.1468099999999992,0.0050333333333328
2023-06-01 01:45,0.1534699999999992,0.0050299999999992
2023-06-01 01:50,0.135126666666666,0.0049933333333332
2023-06-01 01:55,0.0195933333333324,0.0049366666666656005
2023-06-01 02:00,0.4136933333333328,0.004966666666665599
2023-06-01 02:05,0.0182899999999992,0.0049166666666664
2023-06-01 02:10,0.0182266666666656,0.0049399999999992
2023-06-01 02:15,0.0182633333333328,0.004956666666666
2023-06-01 02:20,0.0458033333333328,0.0049633333333332
2023-06-01 02:25,0.149076666666666,0.004986666666666
2023-06-01 02:30,0.20293999999999918,0.0049933333333332
